Band	Timecode	Sprecher	Transkript	Übersetzung	Hauptüberschrift	Zwischenüberschrift	Hauptüberschrift (Übersetzung)	Zwischenüberschrift (Übersetzung)	Registerverknüpfungen	Anmerkungen	Anmerkungen (Übersetzung)
2	00:23:15.00	IP_HG	Das waren eigentlich mehr oder weniger die Anziehungspunkte junger Menschen damals zur katholischen Jugend.		Kirche, Religion, Politik, Diskussion, Emotionen				87580920#87580894#87580910		
2	00:23:21.00	IP_HG	Und dass das so war, werden wir im folgenden Gespräch noch feststellen, wenn man also heute mal die katholische Jugend kritisch unter die Lupe nimmt.								
2	00:23:27.00	IP_HG	Die hatten natürlich damals zwangsläufig den großen Zufluss der jungen Leute, eben weil diese Möglichkeiten gegeben waren.								
2	00:23:35.00	IP_HG	Zu Hause war man noch nichts gewohnt, teilweise noch, äh, Blech vor den Fenstern und das, was also da war.								
2	00:23:43.00	IP_HG	Und dann waren natürlich auch gewisse Gruppen, die das damals schon erkannt haben und der katholischen Pfarrer einiges zugeschustert haben, von dem, was also noch, äh, übergeblieben war auf der Pütt, an Materialien.								
2	00:23:58.00	IP_HG	Das war alles schnell aufgebaut, Jugendheime wurden gebaut.								
2	00:24:02.00	IP_HG	Kapital, das von außen irgendwo eingeflossen ist, die Kanäle kennen wir ja, wo die ihr Geld dann wohl herbekommen haben.								
2	00:24:08.00	IP_HG	Gut, und dann haben, der Großteil der jungen Menschen hat gesagt: Mensch, da haben wir also Möglichkeiten.								
2	00:24:14.00	IP_HG	Denn was haben wir sonst gemacht?								
2	00:24:15.00	IP_HG	Wir haben abends auf der Ecke gestanden, haben als junger Mensch mal versucht, eine Zigarette zu drehen.								
2	00:24:20.00	IP_HG	Ach, ist nichts los, dann gehen wir eben rauf.								
2	00:24:22.00	IP_HG	Und da waren also die Möglichkeiten, ne.								
2	00:24:25.00	IP_HG	So, unter diesen Gesichtspunkten, unter diesen Aspekten, die es wohl für meine Begriffe, äh, damals der große Zulauf der katholischen Jugend gewesen.								
2	00:24:32.00	IP_HG	Weil effektiv nur diese beiden Jungengruppen, äh, diese beiden Jugendgruppen, äh, damals zur Verfügung standen.								
2	00:24:40.00	IP_HG	Relativ war die FDJ natürlich damals auch sehr groß, aber im Verhältnis zur katholischen Jugend verschwindend wenig.								
2	00:24:49.00	IP_HG	Und, äh, nach der Reduzierung, äh, waren natürlich prozentual, äh, kein Vergleich zwischen den beiden, deswegen waren die anderen dann wohl auch eher kaputt, die, die FDJ.								
2	00:25:02.00	IP_HG	Ja, und dann natürlich der, der Einfluss der kirchliche Würdenträger, der auf, auf das junge Volk.								
2	00:25:13.00	IP_HG	Und die Not wurde nachher gelindert, damit wurde der Einfluss zwar von denen aktiviert, nur der war in, in der Umkehrfolge nicht mehr so groß.								
2	00:25:24.00	IP_HG	Äh, weil im Laufe der Jahre sich zu Hause schon vieles geregelt hatte.								
2	00:25:29.00	IP_HG	Man hatte Möglichkeiten, Geld wurde stabil, man konnte sich schon mal einiges anschaffen, die Eltern konnten sich schon mal wieder für ihre Kinder Garderobe kaufen.								
2	00:25:38.00	IP_HG	Das entwickelte sich ja alles so langsam.								
2	00:25:41.00	IP_HG	Ja, und danach ist ja auch, äh, der, der Besuch an Mitgliedern, an Interessenten auch bei der katholischen Jugend nachhaltig zurückgegangen.								
2	00:25:56.00	IP_HG	Wenn Sie das heute sehen, wenn ich mich damals entsinnen kann, äh, bei Prozessionen, gut, da war fast zwei Drittel der Teilnehmer junge Leute, junge Leute und ein Drittel mittleren und höheren Alters.								
2	00:26:13.00	IP_HG	Äh, Jugendgruppen damals in den einzelnen Altersgruppen vier, fünf, sechs Jugendgruppen.								
2	00:26:18.00	IP_HG	Dadurch der Bedarf auch an, der hohe Bedarf an Jugendgruppenleitern.								
2	00:26:22.00	IP_HG	Räumlichkeiten waren in der Größenordnung nicht vorhanden, mussten also aufgeteilt werden auf mehrere Tage.		Politik, Parteien, Kirche, Religion, Betriebsrat, Gewerkschaften				87580900#87580920#87580899		
2	00:26:28.00	IP_HG	Daher also auch der große Bedarf an Jugendgruppenleitern.								
2	00:26:32.00	IP_HG	Und wie gesagt, das ist dann, äh, in den nächsten Jahren mehr oder weniger nach der Schilderung zwangsläufig so geschehen.								
2	00:26:40.00	IP_HG	Das war nicht die einzigste Bildungsmöglichkeit, sich einseitig bilden zu lassen, die Gewerkschaften wurden wieder existent.								
2	00:26:49.00	IP_HG	Äh, die Jungsozialisten kamen, die anderen Jugendgruppen, die Falken, kamen.								
2	00:26:53.00	IP_HG	Und dann ging es natürlich, äh, los und dann haben die wohl mehr oder weniger aus ihrer Jugend heraus ihre politische Arbeit gesucht.								
2	00:27:02.00	IP_HG	Und dann ist aus der, der, der rapide Abfall in der katholischen Jugend erfolgt.								
2	00:27:09.00	INT_AVP	Was mich noch so wundert ist, dass es zur Auseinandersetzung zwischen der FDJ (räuspert sich) und der katholischen Jugend kam.								
2	00:27:14.00	INT_AVP	Wenn man so heute liest, was die damals geschrieben haben, dann gehen Sie eher davon aus, dass man eher auch mit allen demokratischen, das heißt, jugendorganisatorischen und auch kirchlichen eigentlich eher zusammen gehen müsste.								
2	00:27:30.00	INT_AVP	Ähm, und nicht, dass es da zu Auseinandersetzungen kommen sollte, denn, wenn ich das richtig gelesen habe, dann...								
2	00:27:36.00	IP_HG	[hustet]								
2	00:27:37.00	INT_AVP	Ging ja die KPD und die FDJ davon aus, dass, äh, man jetzt doch gar nicht für den Sozialismus jetzt, äh, antreten könne, sondern dass man jetzt versuchen müsse, also ein demokratisches, einheitliches Deutschland wieder aufzubauen.								
2	00:27:54.00	IP_HG	Ja, das war, das war in, in den Anfängen so.								
2	00:27:56.00	IP_HG	Das war, als wir den Heinz Renner noch hatten, hier, also als Oberbürgermeister.								
2	00:28:02.00	IP_HG	Da wissen Sie, äh, für meine Begriffe hat man diesen, lassen Sie mal so salopp, äh, Wahlslogan, lassen Sie das mal so dahin gestellt sein.								
2	00:28:12.00	IP_HG	In Wirklichkeit sah es nicht so aus.								
2	00:28:14.00	IP_HG	Nach außen hin, äh, hat man sich wohl gezeigt, äh, ja, gut, allgemeine Interessen zu verfolgen, äh, naja, kurzum gesagt, nach verlorenem Krieg hat sich vieles getan, nämlich aus einer gewissen Einsicht heraus.								
2	00:28:35.00	IP_HG	Und dann haben auch verschiedene parteipolitische, äh, Leute, die verschiedenen Parteien angehören, die haben dann auch, äh, gewisse Gemeinsamkeiten, eben, weil sie verloren haben.								
2	00:28:47.00	IP_HG	Denken Sie mal Tarifverträge, denken Sie an Gesetze, äh, auf dem sozialen Sektor sind ja meistens, äh, nach verlorenem Krieg gemacht worden.								
2	00:28:52.00	IP_HG	Und da sind wir ja groß drin, dass wir, äh, im Wesentlichen (schmunzelt) Kriege verloren haben.								
2	00:28:58.00	IP_HG	Und, und wenn, wenn Sie davon ausgehen und sagen:								
2	00:29:02.00	IP_HG	Äh, okay, die haben das damals gesagt, dann muss ich also in der katholischen Kirche auch auffahren.								
2	00:29:06.00	IP_HG	Wenn Sie also nach Ihren Sozialprinzipien immer so gearbeitet hätten und gehandelt hätten, dann hätten wir Marx und Engels gar nicht kennengelernt, dann hätten wir die gar nicht schreiben brauchen, ne.								
2	00:29:15.00	IP_HG	Dann wären wir nämlich heute schon da, wo die sozialdemokratische Partei hin will.								
2	00:29:20.00	IP_HG	Also, wenn, wenn man die Dinge so, so weltanschaulich sieht.								
2	00:29:23.00	IP_HG	Aber ganz Unrecht haben Sie natürlich nicht.		Erinnerungen, Politik, Diskussion, Emotionen				87580930#87580894#87580910		
2	00:29:26.00	IP_HG	Auch, äh, ich habe vorhin schon gesagt: Die waren nicht alle so, die jungen Menschen in der FDJ.								
2	00:29:33.00	IP_HG	Da gab es auch wirklich, äh, tolerante Menschen, genau wie bei, bei den katholischen Jugend auch intolerante gab.								
2	00:29:41.00	IP_HG	Die also nur, äh, was weiß ich, ihre zehn Gebote, äh, da sahen und da gab es also nichts, keinen Weg links oder rechts dran vorbei.								
2	00:29:48.00	IP_HG	Die habe ich natürlich genauso verurteilt, die sich also nur ihre Spur gesehen haben und sich nach links und rechts verschlossen haben, wobei ich das parteipolitisch meine.								
2	00:29:57.00	IP_HG	Die also neben sich rundherum nichts geduldet haben, die habe ich genauso verurteilt.								
2	00:30:02.00	IP_HG	Nur, ich habe auch vorhin zu erkennen gegeben, dass wir, vielleicht ein passendes Beispiel:								
2	00:30:12.00	IP_HG	Wir haben also unter dem Naziregime, wir, wenn ich jetzt von meiner Altersgruppe spreche, das Sowjet-Paradies kennengelernt, nämlich in einer Ausstellung der Grube.								
2	00:30:22.00	INT_AVP	Wann war das?								
2	00:30:24.00	IP_HG	Ja, das war so in den ja, wann sind wir einmarschiert in Russland?								
2	00:30:36.00	INT_AVP	41?								
2	00:30:36.00	IP_HG	40/41, kurz danach war die große Ausstellung Sowjet-Paradies.								
2	00:30:42.00	IP_HG	Ja, und dann haben sie uns also die Lehmhütten gezeigt.								
2	00:30:46.00	IP_HG	Die haben ja gehaust wie die Tiere, das waren ja, oder zu der Zeit noch keine Menschen, nach deren Auffassung.								
2	00:30:53.00	IP_HG	Wissen Sie, und dieses Schreckgespenst, hatte ich so den Eindruck, lag auf unseren Schultern, auf meiner Altersklasse.								
2	00:31:04.00	IP_HG	Und als dann, äh, FDJ kam und wir gewusst haben: Aha, das sind also die Kommunisten.								
2	00:31:12.00	IP_HG	Da waren bei uns noch gewisse Vorurteile.								
2	00:31:15.00	IP_HG	Gewisse Vorurteile, ähm, die bis dahin noch keiner versucht hat abzubauen, weil die Braunen ja nun mal da waren, kurz nachdem die anfingen.								
2	00:31:26.00	IP_HG	Als ich vor drei Jahren die Sowjetunion besucht habe, da habe ich mal versucht, mich zurückzuerinnern, was die Nazis uns also damals vorgebleut haben, na gut, da standen auch kurz nach der Revolution in der Sowjetunion.								
2	00:31:41.00	IP_HG	Da macht es noch nicht gewesen sein wie heute.								
2	00:31:45.00	IP_HG	Nur dann sieht man die Zusammenhänge auch wesentlich anders.								
2	00:31:48.00	IP_HG	Ich will damit dokumentieren, dass meine Altersgruppe kaum oder gar keine Gelegenheit hatte, überhaupt darüber Bescheid zu wissen:								
2	00:31:56.00	IP_HG	Was, was wollen die überhaupt?								
2	00:32:01.00	IP_HG	Ja, und nach außen hin wurde man ja dann auch gleich angeprangert, das fand ich also auch nicht richtig, wenn sich junge Menschen auch für diese junge Organisation interessiert haben, dass gleich mit dem Finger auf sie gezeigt wurde, ne.								
2	00:32:12.00	INT_AVP	Auch nach 45?								
2	00:32:12.00	IP_HG	Nach 45, das fand ich natürlich auch nicht richtig, das habe ich auch nie gemacht.		Politik, Diskussion, Sozialleben, Politik, Parteien				87580894#87580916#87580900		
2	00:32:16.00	IP_HG	Ich habe auch immer versucht, äh, mit denen in Kontakt zu kommen.								
2	00:32:19.00	IP_HG	Ich habe auch die Kontakte hier in Bergenboreck gepflegt und gehegt.								
2	00:32:21.00	IP_HG	Wir haben auch bei euch Wettkämpfe gegeneinander ausgetragen.								
2	00:32:25.00	IP_HG	Ich habe immer versucht mit den Kollegen klar zu kommen, privat haben wir uns ganz gut verstanden.								
2	00:32:30.00	IP_HG	Wenn wir ins also in Bergenboreck an der Theke irgendwo trafen, dann, dann haben wir natürlich nicht uns, äh, irgendwie behäkelt und haben gesagt, von wegen dieses und jenes.								
2	00:32:39.00	IP_HG	Da waren auch so ein paar Interessen, der Fußballverein, dem wir gleichsam angehörten, die waren da.								
2	00:32:46.00	IP_HG	Das war nicht so, dass wir uns da politisch bis auf das Messer bekämpft haben.								
2	00:32:50.00	INT_AVP	Haben Sie denn überhaupt so politische Diskussionen damals geführt?								
2	00:32:54.00	INT_AVP	Ich weiß nicht, über die SED-Gründung 1946 oder über die Besatzungsmächte?								
2	00:33:00.00	IP_HG	[hustet].								
2	00:33:02.00	INT_AVP	Also wie es weitergehen sollte jetzt hier in Deutschland?								
2	00:33:06.00	IP_HG	Die haben wir, natürlich haben wir die geführt.								
2	00:33:09.00	IP_HG	Nur damals, das war alles noch daraus heraus, nach der Entlassung aus dem Elternhaus, wenn ich das mal sagen darf.								
2	00:33:17.00	IP_HG	Was hat der eine mitbekommen, was hat der andere mitbekommen?								
2	00:33:21.00	IP_HG	Wir haben auch, äh, natürlich haben wir vor, natürlich haben wir diskutiert über den verlorenen Krieg.								
2	00:33:26.00	IP_HG	Natürlich haben wir versucht, äh, die Sozialdemokratie, den demokratischen Rechtsstaat mit aufzubauen.								
2	00:33:31.00	IP_HG	Und, und wir waren uns im Klaren darüber: Was steht jetzt also vor uns?								
2	00:33:35.00	IP_HG	Wir haben aber erkannt...								
2	00:33:36.00	INT_AVP	Auch nach 45?								
2	00:33:38.00	INT_AVP	Das war jetzt später?								
2	00:33:39.00	IP_HG	Sie können jetzt nicht sagen: Zweimal 45, war die Kapitulation, beim dritten Mal haben wir zusammengesessen, ne.								
2	00:33:44.00	IP_HG	So sieht das natürlich nicht aus, aber in den Nachfolgemonaten und -jahren, natürlich.								
2	00:33:50.00	IP_HG	Wir hatten Diskussionen, die wir geführt haben 1949, als der erste Bundestag gewählt wurde, ne.								
2	00:33:54.00	IP_HG	Natürlich haben wir da diskutiert, nur da hatte ich aber mit denen schon, äh, nichts mehr gemeinsam, sondern, äh, da habe ich mehr oder weniger mit den sozialistischen Jugendgruppen, äh, mittlerweile zu tun gehabt, ne.								
2	00:34:06.00	IP_HG	Natürlich haben….		Politik, Diskussion, Kirche, Religion, Frauen, Arbeit				87580894#87580920#87580907		
2	00:34:07.00	INT_AVP	Ab wann waren Sie in der sozialistischen Jugend?								
2	00:34:19.00	IP_HG	Ja, das war Ende, Ende 48.								
2	00:34:36.00	INT_AVP	Und da haben Sie dann auch solche, äh, politischen Diskussionen geführt, in der katholischen Jugend?								
2	00:34:41.00	IP_HG	In der katholischen Jugend, doch, habe ich da, äh, das war auch wieder ein Zeichen, dass ich also ein, von meiner Einstellung gezeigt habe, dass ich ein Außenseiter war, ne.								
2	00:34:50.00	IP_HG	Äh, wir haben darüber diskutiert, ich, ich habe dann viel, äh, von Diskussionen auf Elternhaus, Vater und seine Kollegen, Vater und seine Brüder, äh, gehört.								
2	00:35:01.00	IP_HG	Und die haben alle erzählt, wie ich noch 14, 18 war, was Opa dann erzählt hat.								
2	00:35:05.00	IP_HG	Wissen Sie, das klang dann alles in meinen Ohren so wider.								
2	00:35:07.00	IP_HG	Ich muss gestehen, in jungen Jahren habe ich auch viel, äh, äh, Schlagworte gebraucht, die ich nicht zu Hause gehört habe, ohne den, äh, politischen Hinterhalt im Effekt.								
2	00:35:16.00	IP_HG	Es war ja ihr Ziel, dass ich das wusste aber wenn ich (??? #00:35:18#) dazu war ich an sich zu der Zeit noch nicht in der Lage.								
2	00:35:22.00	IP_HG	Nur, äh, habe ich immer damals in jungen Jahren gedacht: Das ist also richtig, das muss also sein.								
2	00:35:28.00	IP_HG	Ja, und dann, äh, (-)								
2	00:35:30.00	INT_AVP	Und worum ging es denn damals so?								
2	00:35:31.00	IP_HG	Da ging es natürlich, äh, um die Wählerei, äh, Beeinflussung der, äh, Kirchen.								
2	00:35:35.00	IP_HG	Das war dann 49 schon, äh, weltchristlich und, äh, und das und das ist also richtig und all diese Dinge.								
2	00:35:42.00	IP_HG	Diese Reibereien gingen dann zwischen uns, äh, jungen Menschen also schon los.								
2	00:35:45.00	IP_HG	Die einen fanden das richtig und ich gehörte also zu denen, die das nicht richtig fanden.								
2	00:35:49.00	IP_HG	Das war also mehr oder weniger schon eine Addierung der Beweggründe, warum ich da also letztlich nicht meine Heimat gefunden hatte.								
2	00:35:56.00	INT_AVP	Und wofür waren Sie damals?								
2	00:35:59.00	INT_AVP	Wissen Sie das noch?								
2	00:36:01.00	IP_HG	Äh, in Bezug auf, äh?								
2	00:36:02.00	INT_AVP	Sagen wir jetzt mal, äh, so wie es weitergehen sollte hier?								
2	00:36:06.00	IP_HG	Ja, ich muss, äh, sagen, ich stand dann ja kurz vor dem Eintritt hier, ich habe mich also da schon interessiert, vor allem für die Jugend.								
2	00:36:14.00	IP_HG	Was geschieht mit uns, was, was soll mit uns geschehen, was haben die einzelnen Parteien vor?								
2	00:36:19.00	IP_HG	Da bestanden ja schon so, so kleine Programme, äh, äh, die man dann mal in Augenschein nehmen konnte, vor Konstituierung des ersten Bundestages.								
2	00:36:27.00	IP_HG	Äh, viele Broschüren bezogen wir über unsere Jugendorganisation der Sozialisten.		Politik, Diskussion, Presse, Literatur, Politik, Parteien				87580894#87580927#87580900		
2	00:36:34.00	IP_HG	Da habe ich eigentlich eine Vervollständigung meiner Prägung bekommen und habe mich also da, äh, orientiert und habe auch diese Dinge gemacht.								
2	00:36:43.00	INT_AVP	Das Sie gleich so?								
2	00:36:44.00	IP_HG	Beim Aufbau des demokratischen Rechtsstaates, versucht: Was heißt das überhaupt, politische Begriffe mal zu erkennen?								
2	00:36:50.00	IP_HG	Was heißt, äh, politische Rechtsstaatlichkeit, Teilung der Gewalt und den ganzen Kram?								
2	00:36:54.00	IP_HG	Da habe ich mich also zu der Zeit...								
2	00:36:56.00	INT_AVP	Zu der Zeit schon?								
2	00:36:57.00	IP_HG	Zu der Zeit also schon, schon damit befasst.								
2	00:36:59.00	IP_HG	Habe Bücher, die mein Vater noch, äh, gerettet hatte, im Keller, im Koffer, wo die, wo die verpackt waren, deutsche Arbeitergeschichte und so, da habe ich also, äh, nachgelesen.								
2	00:37:10.00	IP_HG	Habe mich also da schon, äh, sehr früh für interessiert.								
2	00:37:14.00	INT_AVP	Die haben Sie in der Zeit gelesen, als Sie noch in der katholischen Jugend waren?								
2	00:37:17.00	IP_HG	Die habe ich auch da schon gelesen, ja, die habe ich auch da schon gelesen.								
2	00:37:21.00	INT_AVP	Das waren so sozialdemokratische Schriften von vor 1933?								
2	00:37:25.00	IP_HG	Ja, auch anders angehauchte, die ersten Textausgaben damals: Kapital und Arbeit, äh, die rauskamen von, von Marx und den ganzen Kram.								
2	00:37:33.00	IP_HG	Das habe ich also, die Gelegenheit habe ich also da schon gehabt, obwohl ich bekennen muss, die Begriffe da noch nicht ganz so auseinander gehalten habe.								
2	00:37:40.00	IP_HG	Da war ich also mehr oder weniger immer auf Hilfe meines Vaters angewiesen, der gewisse Dinge mir dann auseinander klamüsert hat, ne.								
2	00:37:47.00	INT_AVP	Haben Sie mit Ihrem Vater auch darüber diskutiert?								
2	00:37:50.00	IP_HG	Ja.								
2	00:37:52.00	IP_HG	Also Hinweise, also ganz prekär war, wo wir jetzt drüber diskutiert haben: Heinz, das bleibt unter uns, ist also nicht gut.								
2	00:38:01.00	IP_HG	Das hatte ich also schnell begriffen, ne.								
2	00:38:03.00	IP_HG	Nicht nur, weil ich meinem Vater so, äh, so zugetan war.								
2	00:38:08.00	IP_HG	Ja, ich glaube auch, im Endeffekt deswegen.								
2	00:38:09.00	IP_HG	Ich hätte also niemals, äh, gegen meinen Vater, wenn der mir also eine gescheuert hätte, dass mir, was weiß ich, die, äh, rotweiße Kordel abgefallen wäre hier oder Schulterriemen oder hier die Lametta, was wir hier so als junger Mensch dann, ich glaube, ich hätte nie gewagt, mal in der Öffentlichkeit zu sagen:								
2	00:38:24.00	IP_HG	Mein Vater hat mich geprügelt oder geschlagen, wo ich, äh, die Ehrenzeichen vom Adolf trage hier, ne.								
2	00:38:31.00	IP_HG	Hätte ich, hätte ich also nie gemacht.								
2	00:38:33.00	IP_HG	Und ich glaube, mein Vater hätte auch nicht danach gefragt.		Kirche, Religion, Politik, Diskussion, Emotionen				87580920#87580894#87580910		
2	00:38:35.00	IP_HG	Nur, wenn ich es verdient gehabt hätte, dann hätte er mir also eine runtergehauen, ob ich das anhatte oder ob ich einen Schlafanzug angehabt hätte.								
2	00:38:41.00	IP_HG	So, das war also so gefestigt.								
2	00:38:45.00	IP_HG	Ich glaube nicht, dass ich in der Beziehung, dass ich Schwierigkeiten bekommen hätte, sodass mein Vater mir Schwierigkeiten gemacht hätte, auf keinen Fall.								
2	00:38:53.00	INT_AVP	Und wie stellten Sie sich denn damals so oder wie wurde da in den Diskussionen damals laut?								
2	00:38:57.00	INT_AVP	Also, was man da wirklich für Vorstellungen hatte, wie es weitergehen sollte?								
2	00:39:01.00	IP_HG	Ja, katholische Jugend hat natürlich gesagt, wenn politische Diskussionen waren, waren wir ja nicht alleine, sondern da war immer der, der Geistliche dabei [hustet], der dann auch immer gewiss, gewisse, äh, Lenkungen oder Lenkungsmanöver da vollzogen hat, wenn also von uns Kritischen, lassen Sie mich mal so ausdrücken, kritischen Beteiligten, äh, Fragen kamen.								
2	00:39:28.00	IP_HG	Gut, äh: Wie sieht es aus?								
2	00:39:31.00	IP_HG	Äh, inwieweit will sich die Kirche daran beteiligen?								
2	00:39:33.00	IP_HG	Welche Vorstellungen hat die Kirche?								
2	00:39:35.00	IP_HG	Äh, will die Kirche in die, äh, in die, aktiv in die Parteipolitik eingreifen?								
2	00:39:41.00	IP_HG	Äh, dann bekam man so Antworten:								
2	00:39:45.00	IP_HG	Ja, das ist also so und wir müssen jetzt sehen, das Volk ist leidend, unsere Brüder und Schwestern sind also überfallen oder sind hier zum Tode gequält worden oder sind durch Bomben getötet worden.								
2	00:39:56.00	IP_HG	Das geht also nicht, wir müssen jetzt, äh, unter dem Namen, äh, der Kirchen, hat man ja wohl damals auch teilweise gesagt, äh, sehen, dass wir hier ein System einführen, das gottgläubig ist.								
2	00:40:08.00	IP_HG	Und, äh, Sie erlauben?								
2	00:40:11.00	INT_AVP	Ja, natürlich.								
2	00:40:12.00	IP_HG	Und, äh, dazu können wir beitragen.								
2	00:40:16.00	IP_HG	Äh, sagen Sie oder wir, als junge Menschen, ihr seid, und da fiel mir so ein, was wir damals wohl schon gehört haben, ne.								
2	00:40:23.00	IP_HG	Mehr Sein als Schein, wir sind die Gerannten für das 1000-jährige Reich.								
2	00:40:27.00	IP_HG	Da habe ich so gedacht: Mein Gott noch mal, geht jetzt die Beeinflussung hier auch schon los?								
2	00:40:31.00	IP_HG	Dass man also sagt: Die wollen wir jetzt ausrichten hier.								
2	00:40:34.00	IP_HG	Das hat allerdings auch noch, wie gesagt, zwei Jahre gedauert, bis ich mich echt zu dem, äh, Entschluss durchgerungen habe und gesagt: So, und jetzt ist also absolut Schluss.								
2	00:40:42.00	IP_HG	Unter dieser Fuchtel stehst du auch nicht mehr weiter.								
2	00:40:46.00	IP_HG	Und ich hatte dann aber auch die Möglichkeit, äh, naja, gut, äh, die Belange der (??? #00:41:14-8#), der Kirche und den ganzen Kram auch mal aus nächster Umgebung kennenzulernen.								
2	00:40:56.00	IP_HG	Um dann später darüber diskutieren zu können: Was geschieht denn da eigentlich, ne?								
2	00:41:00.00	IP_HG	Wie, wie versucht man die Beeinflussung, die subjektive Beeinflussung da voranzutreiben bei den einzelnen Menschen?		Politik, Diskussion, Kirche, Religion, Frauen, Arbeit				87580894#87580920#87580907		
2	00:41:06.00	IP_HG	Und ich war ja damals, als ich, äh, da von der Arbeit zurückzog, nicht der Einzige, ne.								
2	00:41:12.00	IP_HG	Ich war wohl einer mit den Ersten, die sich da zurückgezogen haben, aber nach mir viele, sehr viele, die heute auch nicht mehr, die jetzt mit mir politisch in einem Lager stehen, ne.								
2	00:41:23.00	INT_AVP	Mhm.								
2	00:41:28.00	IP_HG	Ich hatte also den Eindruck, die Geistlichen, und dann waren das ja auch damals, äh, mehr oder weniger, nein, überwiegend Geistliche vom Alter her, die eine gewisse Berufserfahrung hatten, in der Seelsorge, sagt man ja wohl.								
2	00:41:45.00	IP_HG	Die jüngeren Priester kamen ja dann alle später.								
2	00:41:48.00	IP_HG	Nur für meine Begriffe war der Zusammenhalt dann in der Form gar nicht mehr so vorhanden, als er in den ersten Nachkriegsjahren war, durch gewisse äußere Einflüsse, wie gesagt.								
2	00:41:58.00	IP_HG	Den Menschen ging es besser, äh, andere Jugendorganisationen waren da.								
2	00:42:03.00	IP_HG	Die Selbstständigkeit der Jugendlichen war da, äh, war, wurde größer, war nicht da, wurde größer.								
2	00:42:09.00	IP_HG	Äh, wir hatten Möglichkeiten der Bildung, über die Allgemeinbildung hinaus, in den Gewerkschaften.								
2	00:42:17.00	IP_HG	Das also doch damals auch wesentlich dazu beigetragen, äh, das junge Menschen eher befähigt wurden, äh, eine eigene politische Meinung zu haben.								
2	00:42:27.00	INT_AVP	Mhm.								
2	00:42:30.00	INT_AVP	Aber so richtige Diskussionen darum, also, was man nun machen sollte, ...								
2	00:42:33.00	IP_HG	Nein.								
2	00:42:34.00	INT_AVP	Die gab es dann noch nicht so?								
2	00:42:34.00	IP_HG	Nein, nein.								
2	00:42:35.00	INT_AVP	Also so allgemeinpolitische Fragen nicht?								
2	00:42:37.00	IP_HG	Genau.								
2	00:42:38.00	IP_HG	Also sozusagen: Okay, wir, ja, wir wollen also den, den, den demokratischen Rechtsstaat, ne.								
2	00:42:43.00	INT_AVP	Das war eine Abgrenzung auch von der sowjetischen Besatzungszone?								
2	00:42:48.00	IP_HG	Natürlich Abgrenzung, natürlich Abgrenzung.								
2	00:42:51.00	IP_HG	Damals nannte man das ja wohl noch die Sowjet-Zone, ne.								
2	00:42:55.00	INT_AVP	War sie ja damals auch.								
2	00:42:56.00	IP_HG	Ja, die, die russische Zone, ne.								
2	00:43:02.00	IP_HG	Obwohl der Begriff, den man heute noch sagt, Brüder und Schwestern.								
2	00:43:06.00	IP_HG	Brüder und Schwestern, die wir also drüben hatten, aber vollständige Isolierung gab es nur innerhalb des Systems, ne.		Politik, Diskussion, Familie, Mobilität				87580894#87580893#87580906		
2	00:43:17.00	IP_HG	Und ich weiß nicht, und das müssen wohl damals auch viele junge Menschen begriffen haben.								
2	00:43:23.00	IP_HG	Das kann ich nur aufgrund dessen, weil drüben ein anderes System da ist, äh, vorhanden ist, unter einer anderen Herrschaft der Besatzungsmächte, äh, so argumentieren, aus Christenliebe heraus, wenn wir zur gleichen Zeit sagen: Brüder und Schwestern, ne.								
2	00:43:39.00	IP_HG	Das ging also damals in meinem Kopf immer rum, da habe ich gesagt: Mein Gott noch mal.								
2	00:43:42.00	IP_HG	Erst mal können die doch noch gar nichts dazu, was also da geschehen ist.								
2	00:43:46.00	IP_HG	Ich kann doch genauso gut, ich hätte auch in Dresden wohnen können.								
2	00:43:51.00	IP_HG	Was soll denn das, ob das richtig ist?								
2	00:43:54.00	IP_HG	Das war natürlich eine Diskussion, die wir auch geführt haben.								
2	00:43:57.00	IP_HG	Nur hatten wir damals auch die Durchsetzungsmöglichkeiten, die Kraft.								
2	00:44:01.00	IP_HG	Und die geistliche Voraussetzung davon und nicht so, wie wir das heute eventuell machen würden.								
2	00:44:07.00	IP_HG	Damals, äh, konnten wir uns noch nicht so artikulieren.								
2	00:44:12.00	IP_HG	Gut, Motivation haben sie uns auf der einen Seite mitgegeben, aber wir waren da noch nicht so in der Lage, wenn also der Präses da vorne stand und der stand da mit seinem Schein, dann mehr oder weniger waren wir doch noch geneigt, dem zu glauben, was da also gemacht wird, ne.								
2	00:44:27.00	IP_HG	Obwohl die Ansätze bei uns zu der Zeit also schon vorhanden waren.								
2	00:44:32.00	IP_HG	Naja, und als es dann losging und dass ich mich also den Sozialisten, auch in den Jugendgruppen, da angeschlossen habe, ob das alleine nur bewerkstelligt habe, dass also gleich Interessen da vorhanden waren, möchte ich bezweifeln.								
2	00:44:46.00	IP_HG	Sondern da konnte man echt über diese, über diese Dinge diskutieren und da stand nicht einer vorne, der immer der gleiche war.								
2	00:44:53.00	IP_HG	Sondern da konnte man sagen: Du, wir möchten den mal gerne hören.								
2	00:44:56.00	IP_HG	Du, wir möchten den mal gerne hören.								
2	00:44:57.00	IP_HG	Wir möchten mal einen von der KPD, zum Beispiel damals Renner, äh, sagen:								
